path,lineno,category,term,pattern,context
src/RA_AQFT/mu_int_derive.py,31,empirical_or_physical_constants,eV,eV,hbar_MeV_s = 6.582e-22
src/RA_AQFT/mu_int_derive.py,32,empirical_or_physical_constants,eV,eV,Lambda_QCD = 200  # MeV
src/RA_AQFT/mu_int_derive.py,70,empirical_or_physical_constants,eV,eV,"def lifetime_seconds(N, L, mu, mass_MeV):"
src/RA_AQFT/mu_int_derive.py,73,empirical_or_physical_constants,eV,eV,tau_c = hbar_MeV_s / mass_MeV
src/RA_AQFT/mu_int_derive.py,73,empirical_or_physical_constants,eV,eV,tau_c = hbar_MeV_s / mass_MeV
src/RA_AQFT/mu_int_derive.py,220,empirical_or_physical_constants,ev,eV,"print(""   Hypothesis: every stable same-force resonance exists at the"")"
src/RA_AQFT/mu_int_derive.py,274,empirical_or_physical_constants,ev,eV,"print(f""   → This means: every resonance exists at the density where ~{f_median:.1%}"")"
src/RA_AQFT/mu_int_derive.py,310,empirical_or_physical_constants,eV,eV,"print(f""     {name:<16} μ={mu:.3f}  mass={mass} MeV  μ/mass={mu/mass*1000:.4f}/GeV"")"
src/RA_AQFT/mu_int_derive.py,310,empirical_or_physical_constants,eV,eV,"print(f""     {name:<16} μ={mu:.3f}  mass={mass} MeV  μ/mass={mu/mass*1000:.4f}/GeV"")"
src/RA_AQFT/mu_int_derive.py,462,empirical_or_physical_constants,ev,eV,E = (ℏ/τ_step) = (actualization events per second) × ℏ
src/RA_AQFT/mu_int_derive.py,31,empirical_or_physical_constants,MeV,MeV,hbar_MeV_s = 6.582e-22
src/RA_AQFT/mu_int_derive.py,32,empirical_or_physical_constants,MeV,MeV,Lambda_QCD = 200  # MeV
src/RA_AQFT/mu_int_derive.py,70,empirical_or_physical_constants,MeV,MeV,"def lifetime_seconds(N, L, mu, mass_MeV):"
src/RA_AQFT/mu_int_derive.py,73,empirical_or_physical_constants,MeV,MeV,tau_c = hbar_MeV_s / mass_MeV
src/RA_AQFT/mu_int_derive.py,73,empirical_or_physical_constants,MeV,MeV,tau_c = hbar_MeV_s / mass_MeV
src/RA_AQFT/mu_int_derive.py,310,empirical_or_physical_constants,MeV,MeV,"print(f""     {name:<16} μ={mu:.3f}  mass={mass} MeV  μ/mass={mu/mass*1000:.4f}/GeV"")"
src/RA_AQFT/mu_int_derive.py,310,empirical_or_physical_constants,GeV,GeV,"print(f""     {name:<16} μ={mu:.3f}  mass={mass} MeV  μ/mass={mu/mass*1000:.4f}/GeV"")"
src/RA_AQFT/mu_int_derive.py,7,execution_reproducibility,fit,fit,The goal: replace the fitted μ_int with a DERIVED quantity.
src/RA_AQFT/mu_int_derive.py,101,execution_reproducibility,Fit,fit,# STEP 1: Fit μ_int individually for each resonance
src/RA_AQFT/mu_int_derive.py,104,execution_reproducibility,FIT,fit,"print(""\n1. INDIVIDUAL μ_int FITS"")"
src/RA_AQFT/mu_int_derive.py,107,execution_reproducibility,fit,fit,"f""{'μ_fit':>8} {'τ_pred':>12} {'log₁₀':>8}"")"
src/RA_AQFT/mu_int_derive.py,110,execution_reproducibility,fit,fit,fitted_mus = {}
src/RA_AQFT/mu_int_derive.py,128,execution_reproducibility,fit,fit,fitted_mus[pname] = best_mu
src/RA_AQFT/mu_int_derive.py,147,execution_reproducibility,Fit,fit,# Fit the power law
src/RA_AQFT/mu_int_derive.py,150,execution_reproducibility,fit,fit,names_for_fit = []
src/RA_AQFT/mu_int_derive.py,151,execution_reproducibility,fit,fit,"for pname, mu in fitted_mus.items():"
src/RA_AQFT/mu_int_derive.py,156,execution_reproducibility,fit,fit,names_for_fit.append(pname)
src/RA_AQFT/mu_int_derive.py,165,execution_reproducibility,fit,fit,"p_fit, c_fit = result[0]"
src/RA_AQFT/mu_int_derive.py,165,execution_reproducibility,fit,fit,"p_fit, c_fit = result[0]"
src/RA_AQFT/mu_int_derive.py,166,execution_reproducibility,fit,fit,residuals = log_mu - (p_fit * log_ratio + c_fit)
src/RA_AQFT/mu_int_derive.py,166,execution_reproducibility,fit,fit,residuals = log_mu - (p_fit * log_ratio + c_fit)
src/RA_AQFT/mu_int_derive.py,169,execution_reproducibility,fit,fit,"print(f""   Best fit: μ = {np.exp(c_fit):.4f} × (m/Λ_QCD)^{p_fit:.4f}"")"
src/RA_AQFT/mu_int_derive.py,169,execution_reproducibility,fit,fit,"print(f""   Best fit: μ = {np.exp(c_fit):.4f} × (m/Λ_QCD)^{p_fit:.4f}"")"
src/RA_AQFT/mu_int_derive.py,169,execution_reproducibility,fit,fit,"print(f""   Best fit: μ = {np.exp(c_fit):.4f} × (m/Λ_QCD)^{p_fit:.4f}"")"
src/RA_AQFT/mu_int_derive.py,171,execution_reproducibility,fit,fit,"print(f""   Coefficient: {np.exp(c_fit):.4f}"")"
src/RA_AQFT/mu_int_derive.py,172,execution_reproducibility,fit,fit,"print(f""   Power: {p_fit:.4f}"")"
src/RA_AQFT/mu_int_derive.py,177,execution_reproducibility,fit,fit,"# For each power, fit the coefficient"
src/RA_AQFT/mu_int_derive.py,193,execution_reproducibility,fit,fit,for pname in names_for_fit:
src/RA_AQFT/mu_int_derive.py,195,execution_reproducibility,fit,fit,log_mu_over_L.append(np.log(fitted_mus[pname] / L))
src/RA_AQFT/mu_int_derive.py,205,execution_reproducibility,fit,fit,"print(f""   Best fit: μ/L = {np.exp(c2):.4f} × (m/Λ)^{p2:.4f}"")"
src/RA_AQFT/mu_int_derive.py,227,execution_reproducibility,fit,fit,for pname in names_for_fit:
src/RA_AQFT/mu_int_derive.py,230,execution_reproducibility,fit,fit,mu = fitted_mus[pname]
src/RA_AQFT/mu_int_derive.py,252,execution_reproducibility,fit,fit,"print(f""{'Particle':<16} {'μ_fit':>8} {'f_exit':>10} {'Steps':>8}"")"
src/RA_AQFT/mu_int_derive.py,254,execution_reproducibility,fit,fit,for pname in names_for_fit:
src/RA_AQFT/mu_int_derive.py,255,execution_reproducibility,fit,fit,mu = fitted_mus[pname]
src/RA_AQFT/mu_int_derive.py,276,execution_reproducibility,fit,fit,"print(f""     constant, not a fitting parameter."")"
src/RA_AQFT/mu_int_derive.py,290,execution_reproducibility,fit,fit,# Test: group resonances by profile and check if μ_fit depends
src/RA_AQFT/mu_int_derive.py,294,execution_reproducibility,fit,fit,for pname in names_for_fit:
src/RA_AQFT/mu_int_derive.py,300,execution_reproducibility,fit,fit,"profiles[key].append((pname, fitted_mus[pname], resonances[pname]['mass']))"
src/RA_AQFT/mu_int_derive.py,328,execution_reproducibility,fit,fit,"print(f""{'Particle':<16} {'S':>4} {'L':>3} {'S/L':>6} {'μ_fit':>8} {'Ratio':>8}"")"
src/RA_AQFT/mu_int_derive.py,330,execution_reproducibility,fit,fit,for pname in names_for_fit:
src/RA_AQFT/mu_int_derive.py,335,execution_reproducibility,fit,fit,mu = fitted_mus[pname]
src/RA_AQFT/mu_int_derive.py,355,execution_reproducibility,fit,fit,for pname in names_for_fit:
src/RA_AQFT/mu_int_derive.py,359,execution_reproducibility,fit,fit,mu = fitted_mus[pname]
src/RA_AQFT/mu_int_derive.py,399,execution_reproducibility,fit,fit,for pname in names_for_fit:
src/RA_AQFT/mu_int_derive.py,405,execution_reproducibility,fit,fit,sl_ratios.append(fitted_mus[pname] / sl)
src/RA_AQFT/mu_int_derive.py,411,execution_reproducibility,fit,fit,"print(f""{'Particle':<16} {'S/L':>6} {'μ_pred':>8} {'μ_fit':>8} {'Error%':>8}"")"
src/RA_AQFT/mu_int_derive.py,413,execution_reproducibility,fit,fit,for pname in names_for_fit:
src/RA_AQFT/mu_int_derive.py,419,execution_reproducibility,fit,fit,mu_fit = fitted_mus[pname]
src/RA_AQFT/mu_int_derive.py,419,execution_reproducibility,fit,fit,mu_fit = fitted_mus[pname]
src/RA_AQFT/mu_int_derive.py,420,execution_reproducibility,fit,fit,err = abs(mu_pred - mu_fit) / mu_fit * 100
src/RA_AQFT/mu_int_derive.py,420,execution_reproducibility,fit,fit,err = abs(mu_pred - mu_fit) / mu_fit * 100
src/RA_AQFT/mu_int_derive.py,421,execution_reproducibility,fit,fit,"print(f""   {pname:<16} {sl:>6.2f} {mu_pred:>8.3f} {mu_fit:>8.3f} {err:>7.1f}%"")"
src/RA_AQFT/mu_int_derive.py,431,execution_reproducibility,fit,fit,Best fit power and coefficient given above.
src/RA_AQFT/mu_int_derive.py,28,execution_reproducibility,minimize,minimize,from scipy.optimize import minimize_scalar
src/RA_AQFT/n_eff_alternative.py,25,ra_native,BDG,\bBDG\b,# Sample BDG profile at mu=1
src/RA_AQFT/n_eff_alternative.py,117,ra_native,BDG,\bBDG\b,# Test 3: Count of BDG score levels
src/RA_AQFT/n_eff_alternative.py,122,ra_native,BDG,\bBDG\b,"print(""BDG score level structure"")"
src/RA_AQFT/n_eff_alternative.py,139,ra_native,BDG,\bBDG\b,"# Possibly 64 arises as 2^6 where 6 is the number of distinct ""BDG levels""?"
src/RA_AQFT/n_eff_alternative.py,206,ra_native,BDG,\bBDG\b,"print(f""  BDG-accepted:   {n3_zero_in_cube}"")"
src/RA_AQFT/n_eff_alternative.py,211,ra_native,BDG,\bBDG\b,# (the conjecture!) and the BDG-accepted subset is what the filter selects.
src/RA_AQFT/n_eff_alternative.py,217,ra_native,BDG,\bBDG\b,"print(f""  - BDG-accepted fraction = {n3_zero_in_cube/L_q**3:.2%}"")"
src/RA_AQFT/n_eff_alternative.py,16,standard_qft_sm_bridge,QCD,\bQCD\b,"scale, consistent with string-like confinement pictures in QCD."
src/RA_AQFT/n_eff_alternative.py,14,standard_qft_sm_bridge,proton,proton,"If this is right, the proton's confinement region is 2D, not 3D — which"
src/RA_AQFT/n_eff_alternative.py,12,empirical_or_physical_constants,α,α,- μ_p = α_EM / N_eff = α_EM / 32 directly (no extra factor of 2)
src/RA_AQFT/n_eff_alternative.py,12,empirical_or_physical_constants,α,α,- μ_p = α_EM / N_eff = α_EM / 32 directly (no extra factor of 2)
src/RA_AQFT/n_eff_alternative.py,11,empirical_or_physical_constants,Planck,Planck,- The L_q² could be 2D confinement area (in Planck units)
src/RA_AQFT/n_eff_alternative.py,117,empirical_or_physical_constants,ev,eV,# Test 3: Count of BDG score levels
src/RA_AQFT/n_eff_alternative.py,122,empirical_or_physical_constants,ev,eV,"print(""BDG score level structure"")"
src/RA_AQFT/n_eff_alternative.py,139,empirical_or_physical_constants,ev,eV,"# Possibly 64 arises as 2^6 where 6 is the number of distinct ""BDG levels""?"
src/RA_AQFT/n_eff_alternative.py,143,empirical_or_physical_constants,ev,eV,"print(f""\nCumulative count of profiles by S level (first reaches 64 at S ≤ ?):"")"
src/RA_AQFT/n_eff_alternative.py,169,empirical_or_physical_constants,ev,eV,# What about N_3 = 0 AND N_4 = 0 (even more restrictive)?
src/RA_AQFT/n_eff_alternative.py,22,execution_reproducibility,random,random,np.random.seed(42)
src/RA_AQFT/n_eff_alternative.py,27,execution_reproducibility,random,random,"N1 = np.random.poisson(lam[0], n_samples)"
src/RA_AQFT/n_eff_alternative.py,28,execution_reproducibility,random,random,"N2 = np.random.poisson(lam[1], n_samples)"
src/RA_AQFT/n_eff_alternative.py,29,execution_reproducibility,random,random,"N3 = np.random.poisson(lam[2], n_samples)"
src/RA_AQFT/n_eff_alternative.py,30,execution_reproducibility,random,random,"N4 = np.random.poisson(lam[3], n_samples)"
src/RA_AQFT/n_eff_alternative.py,22,execution_reproducibility,np.random,np\.random,np.random.seed(42)
src/RA_AQFT/n_eff_alternative.py,27,execution_reproducibility,np.random,np\.random,"N1 = np.random.poisson(lam[0], n_samples)"
src/RA_AQFT/n_eff_alternative.py,28,execution_reproducibility,np.random,np\.random,"N2 = np.random.poisson(lam[1], n_samples)"
src/RA_AQFT/n_eff_alternative.py,29,execution_reproducibility,np.random,np\.random,"N3 = np.random.poisson(lam[2], n_samples)"
src/RA_AQFT/n_eff_alternative.py,30,execution_reproducibility,np.random,np\.random,"N4 = np.random.poisson(lam[3], n_samples)"
src/RA_AQFT/n_eff_alternative.py,22,execution_reproducibility,seed,seed,np.random.seed(42)
src/RA_AQFT/n_eff_alternative.py,23,execution_reproducibility,sample,sample,n_samples = 5_000_000
src/RA_AQFT/n_eff_alternative.py,25,execution_reproducibility,Sample,sample,# Sample BDG profile at mu=1
src/RA_AQFT/n_eff_alternative.py,27,execution_reproducibility,sample,sample,"N1 = np.random.poisson(lam[0], n_samples)"
src/RA_AQFT/n_eff_alternative.py,28,execution_reproducibility,sample,sample,"N2 = np.random.poisson(lam[1], n_samples)"
src/RA_AQFT/n_eff_alternative.py,29,execution_reproducibility,sample,sample,"N3 = np.random.poisson(lam[2], n_samples)"
src/RA_AQFT/n_eff_alternative.py,30,execution_reproducibility,sample,sample,"N4 = np.random.poisson(lam[3], n_samples)"
src/RA_AQFT/n_eff_factorization.py,3,ra_native,BDG,\bBDG\b,"Test: is (N_2, N_3, N_4) genuinely a 3D factored space in the BDG dynamics?"
src/RA_AQFT/n_eff_factorization.py,15,ra_native,BDG,\bBDG\b,#    conditional on BDG acceptance?
src/RA_AQFT/n_eff_factorization.py,122,ra_native,BDG,\bBDG\b,"print(f""Note: 9/16 is NOT the BDG ratio — c_2/|c_3| = 9/16 is coincidence"")"
src/RA_AQFT/n_eff_factorization.py,165,ra_native,BDG,\bBDG\b,"# 5. Directly test: what emerges as a natural ""64"" in the BDG structure?"
src/RA_AQFT/n_eff_factorization.py,169,ra_native,BDG,\bBDG\b,"print(""Searching for 64 in BDG structure"")"
src/RA_AQFT/n_eff_factorization.py,174,ra_native,BDG,\bBDG\b,# 64 in BDG coefficients? c_0 + c_1 + c_2 + c_3 + c_4 = 1 - 1 + 9 - 16 + 8 = 1
src/RA_AQFT/n_eff_factorization.py,176,ra_native,BDG,\bBDG\b,"# Hmm, 64 IS one of the BDG coefficients — c_4 = 8, and c_4^2 = 64!"
src/RA_AQFT/n_eff_factorization.py,194,ra_native,BDG,\bBDG\b,"print(f""  c_4^2 = 64 (BDG coefficient squared)"")"
src/RA_AQFT/n_eff_factorization.py,193,gr_cosmology_bridge,metric,metric,"print(f""  L_q^3 = 64 (geometric, 3D cube of side L_q)"")"
src/RA_AQFT/n_eff_factorization.py,182,empirical_or_physical_constants,α,α,# Check: 2·c_4² = 128; α_EM/128 ≠ α_EM/32
src/RA_AQFT/n_eff_factorization.py,182,empirical_or_physical_constants,α,α,# Check: 2·c_4² = 128; α_EM/128 ≠ α_EM/32
src/RA_AQFT/n_eff_factorization.py,183,empirical_or_physical_constants,α,α,# So N_eff = 64 giving μ_p = α_EM/32 requires N_eff/2 = 32
src/RA_AQFT/n_eff_factorization.py,185,empirical_or_physical_constants,α,α,# Alternative: N_eff = 2·L_q² = 32? Then μ_p = α_EM/32 with no factor of 2.
src/RA_AQFT/n_eff_factorization.py,188,empirical_or_physical_constants,α,α,"print(f""Comparison: μ_p = α_EM / (2·L_q²) = α_EM / 32  ✓"")"
src/RA_AQFT/n_eff_factorization.py,188,empirical_or_physical_constants,α,α,"print(f""Comparison: μ_p = α_EM / (2·L_q²) = α_EM / 32  ✓"")"
src/RA_AQFT/n_eff_factorization.py,83,empirical_or_physical_constants,ev,eV,"profile_probs = sorted([(c/total_acc, p) for p,c in profile_counts.items()], reverse=True)"
src/RA_AQFT/n_eff_factorization.py,11,execution_reproducibility,random,random,np.random.seed(42)
src/RA_AQFT/n_eff_factorization.py,20,execution_reproducibility,random,random,"N1 = np.random.poisson(lam[0], n_samples)"
src/RA_AQFT/n_eff_factorization.py,21,execution_reproducibility,random,random,"N2 = np.random.poisson(lam[1], n_samples)"
src/RA_AQFT/n_eff_factorization.py,22,execution_reproducibility,random,random,"N3 = np.random.poisson(lam[2], n_samples)"
src/RA_AQFT/n_eff_factorization.py,23,execution_reproducibility,random,random,"N4 = np.random.poisson(lam[3], n_samples)"
src/RA_AQFT/n_eff_factorization.py,11,execution_reproducibility,np.random,np\.random,np.random.seed(42)
src/RA_AQFT/n_eff_factorization.py,20,execution_reproducibility,np.random,np\.random,"N1 = np.random.poisson(lam[0], n_samples)"
src/RA_AQFT/n_eff_factorization.py,21,execution_reproducibility,np.random,np\.random,"N2 = np.random.poisson(lam[1], n_samples)"
src/RA_AQFT/n_eff_factorization.py,22,execution_reproducibility,np.random,np\.random,"N3 = np.random.poisson(lam[2], n_samples)"
src/RA_AQFT/n_eff_factorization.py,23,execution_reproducibility,np.random,np\.random,"N4 = np.random.poisson(lam[3], n_samples)"
src/RA_AQFT/n_eff_factorization.py,11,execution_reproducibility,seed,seed,np.random.seed(42)
src/RA_AQFT/n_eff_factorization.py,18,execution_reproducibility,sample,sample,n_samples = 5_000_000
src/RA_AQFT/n_eff_factorization.py,20,execution_reproducibility,sample,sample,"N1 = np.random.poisson(lam[0], n_samples)"
src/RA_AQFT/n_eff_factorization.py,21,execution_reproducibility,sample,sample,"N2 = np.random.poisson(lam[1], n_samples)"
src/RA_AQFT/n_eff_factorization.py,22,execution_reproducibility,sample,sample,"N3 = np.random.poisson(lam[2], n_samples)"
src/RA_AQFT/n_eff_factorization.py,23,execution_reproducibility,sample,sample,"N4 = np.random.poisson(lam[3], n_samples)"
src/RA_AQFT/n_eff_factorization.py,31,execution_reproducibility,Sample,sample,"print(f""Samples: {n_samples:,}, Acceptance: {acc.mean():.4f}"")"
src/RA_AQFT/n_eff_factorization.py,31,execution_reproducibility,sample,sample,"print(f""Samples: {n_samples:,}, Acceptance: {acc.mean():.4f}"")"
src/RA_AQFT/n_eff_mc_test.py,14,ra_native,BDG,\bBDG\b,μ = 1 (actualization threshold of the BDG filter)
src/RA_AQFT/n_eff_mc_test.py,15,ra_native,BDG,\bBDG\b,"BDG coefficients (c_0, c_1, c_2, c_3, c_4) = (1, -1, 9, -16, 8)"
src/RA_AQFT/n_eff_mc_test.py,41,ra_native,BDG,\bBDG\b,"""""""Compute BDG score S = 1 - N_1 + 9·N_2 - 16·N_3 + 8·N_4."""""""
src/RA_AQFT/n_eff_mc_test.py,104,ra_native,BDG,\bBDG\b,# Test 2: Profiles with bounded BDG depth
src/RA_AQFT/n_eff_mc_test.py,124,ra_native,BDG,\bBDG\b,"# Among profiles with all N_k in [0, 4), how many satisfy the BDG filter?"
src/RA_AQFT/n_eff_mc_test.py,14,ra_native,actualization,actuali[sz]ation,μ = 1 (actualization threshold of the BDG filter)
src/RA_AQFT/n_eff_mc_test.py,3,ra_native,cascade,cascade,N_eff Monte Carlo test for RA Paper II proton mass cascade.
src/RA_AQFT/n_eff_mc_test.py,53,ra_native,cascade,cascade,"print(""N_eff Monte Carlo test — RA Paper II proton mass cascade"")"
src/RA_AQFT/n_eff_mc_test.py,5,standard_qft_sm_bridge,quark,quark,"Conjecture: N_eff = L_q^3 = 64, where L_q = 4 is the Lean-verified quark"
src/RA_AQFT/n_eff_mc_test.py,3,standard_qft_sm_bridge,proton,proton,N_eff Monte Carlo test for RA Paper II proton mass cascade.
src/RA_AQFT/n_eff_mc_test.py,53,standard_qft_sm_bridge,proton,proton,"print(""N_eff Monte Carlo test — RA Paper II proton mass cascade"")"
src/RA_AQFT/n_eff_mc_test.py,10,empirical_or_physical_constants,ev,eV,"several candidate ""effective site count"" observables to test whether"
src/RA_AQFT/n_eff_mc_test.py,98,empirical_or_physical_constants,ev,eV,"top_counts = sorted(profile_counts.values(), reverse=True)"
src/RA_AQFT/n_eff_mc_test.py,25,execution_reproducibility,random,random,np.random.seed(42)  # reproducibility
src/RA_AQFT/n_eff_mc_test.py,37,execution_reproducibility,random,random,"N = np.column_stack([np.random.poisson(lam[k-1], n_samples) for k in range(1,5)])"
src/RA_AQFT/n_eff_mc_test.py,25,execution_reproducibility,np.random,np\.random,np.random.seed(42)  # reproducibility
src/RA_AQFT/n_eff_mc_test.py,37,execution_reproducibility,np.random,np\.random,"N = np.column_stack([np.random.poisson(lam[k-1], n_samples) for k in range(1,5)])"
src/RA_AQFT/n_eff_mc_test.py,25,execution_reproducibility,seed,seed,np.random.seed(42)  # reproducibility
src/RA_AQFT/n_eff_mc_test.py,3,execution_reproducibility,Monte Carlo,Monte Carlo,N_eff Monte Carlo test for RA Paper II proton mass cascade.
src/RA_AQFT/n_eff_mc_test.py,53,execution_reproducibility,Monte Carlo,Monte Carlo,"print(""N_eff Monte Carlo test — RA Paper II proton mass cascade"")"
src/RA_AQFT/n_eff_mc_test.py,31,execution_reproducibility,sample,sample,"def sample_bdg_profile(n_samples=10_000_000, mu=1.0):"
src/RA_AQFT/n_eff_mc_test.py,31,execution_reproducibility,sample,sample,"def sample_bdg_profile(n_samples=10_000_000, mu=1.0):"
src/RA_AQFT/n_eff_mc_test.py,33,execution_reproducibility,Sample,sample,"Sample (N_1, N_2, N_3, N_4) where N_k ~ Pois(μ^k / k!) independently."
src/RA_AQFT/n_eff_mc_test.py,34,execution_reproducibility,sample,sample,"Returns array of shape (n_samples, 4)."
src/RA_AQFT/n_eff_mc_test.py,37,execution_reproducibility,sample,sample,"N = np.column_stack([np.random.poisson(lam[k-1], n_samples) for k in range(1,5)])"
src/RA_AQFT/n_eff_mc_test.py,56,execution_reproducibility,sample,sample,"print(f""μ = 1.0, n_samples = 10,000,000"")"
src/RA_AQFT/n_eff_mc_test.py,59,execution_reproducibility,sample,sample,N = sample_bdg_profile(n_samples=10_000_000)
src/RA_AQFT/n_eff_mc_test.py,59,execution_reproducibility,sample,sample,N = sample_bdg_profile(n_samples=10_000_000)
src/RA_AQFT/o14_incidence_algebra.py,252,ra_native,BDG,\bBDG\b,The BDG operator is P(ζ) = Σ c_k ζ^k (a polynomial in ζ).
src/RA_AQFT/o14_incidence_algebra.py,257,ra_native,BDG,\bBDG\b,"The BDG operator is NOT μ. It's a POLYNOMIAL in ζ, which is different."
src/RA_AQFT/o14_incidence_algebra.py,258,ra_native,BDG,\bBDG\b,But there's a relationship: the BDG operator is the TRUNCATED VERSION
src/RA_AQFT/o14_incidence_algebra.py,262,ra_native,BDG,\bBDG\b,"in ζ: □ = Σ_{k=0}^∞ α_k ζ^k, then the BDG operator is the truncation"
src/RA_AQFT/o14_incidence_algebra.py,267,ra_native,BDG,\bBDG\b,CONJECTURE: The BDG operator is the unique polynomial P(ζ) of degree K
src/RA_AQFT/o14_incidence_algebra.py,275,ra_native,BDG,\bBDG\b,Let me check if the BDG polynomial satisfies any obvious algebraic
src/RA_AQFT/o14_incidence_algebra.py,279,ra_native,BDG,\bBDG\b,# Check algebraic properties of the BDG polynomial
src/RA_AQFT/o14_incidence_algebra.py,286,ra_native,BDG,\bBDG\b,"print(f""BDG polynomial: P(z) = {P_bdg}"")"
src/RA_AQFT/o14_incidence_algebra.py,338,ra_native,BDG,\bBDG\b,"print(f""  Matches BDG: {sp.expand(P_reconstructed - P_bdg) == 0}"")"
src/RA_AQFT/o14_incidence_algebra.py,348,ra_native,BDG,\bBDG\b,# So the COMPLETE factorization of the BDG polynomial is:
src/RA_AQFT/o14_incidence_algebra.py,356,ra_native,BDG,\bBDG\b,The d=4 BDG polynomial factors as:
src/RA_AQFT/o14_incidence_algebra.py,376,ra_native,BDG,\bBDG\b,So the BDG polynomial has the STRUCTURAL FORM:
src/RA_AQFT/o14_incidence_algebra.py,428,ra_native,BDG,\bBDG\b,"# d=2 BDG: S = 1 - 2N_1, i.e. c_0=1, c_1=-2"
src/RA_AQFT/o14_incidence_algebra.py,506,ra_native,BDG,\bBDG\b,"# BDG values: a=8, b=-8, c=1 (and a+b+c = 1 ✓)"
src/RA_AQFT/o14_incidence_algebra.py,508,ra_native,BDG,\bBDG\b,"print(f""BDG (a=8, b=-8, c=1): ΔS* = {ds_bdg:.4f}, coeffs = {c_bdg}"")"
src/RA_AQFT/o14_incidence_algebra.py,509,ra_native,BDG,\bBDG\b,"print(f""  Compare: BDG actual = [-1, 9, -16, 8] → {[-1, 9-0, -16, 8]}"")"
src/RA_AQFT/o14_incidence_algebra.py,539,ra_native,BDG,\bBDG\b,"marker = "" ← BDG"" if (a==8 and b==-8) else """""
src/RA_AQFT/o14_incidence_algebra.py,543,ra_native,BDG,\bBDG\b,# Check if BDG is at or near the maximum
src/RA_AQFT/o14_incidence_algebra.py,547,ra_native,BDG,\bBDG\b,"print(f""BDG rank by ΔS*: #{rank} out of {len(results)}"")"
src/RA_AQFT/o14_incidence_algebra.py,548,ra_native,BDG,\bBDG\b,"print(f""BDG ΔS* = {bdg_ds[0][0]:.4f}"")"
src/RA_AQFT/o14_incidence_algebra.py,157,ra_native,Dowker,\bDowker\b,# interval counts are KNOWN (Dowker-Glaser):
src/RA_AQFT/o14_incidence_algebra.py,209,ra_native,birth term,birth term,"on 4 free parameters (c_1,...,c_4 after fixing c_0 = birth term)."
src/RA_AQFT/o14_incidence_algebra.py,298,ra_native,birth term,birth term,# Check: P(1) = 1 (birth term survives)
src/RA_AQFT/o14_incidence_algebra.py,362,ra_native,birth term,birth term,"1. The ""1"" is the birth term (constant, present for any K)."
src/RA_AQFT/o14_incidence_algebra.py,366,ra_native,birth term,birth term,"""first event,"" only the birth term contributes."
src/RA_AQFT/o14_incidence_algebra.py,481,ra_native,birth term,birth term,c0_coeff = 1  # birth term (not part of N_k)
src/RA_AQFT/o14_incidence_algebra.py,495,ra_native,birth term,birth term,S = np.ones(n_samples)  # birth term
src/RA_AQFT/o14_incidence_algebra.py,262,empirical_or_physical_constants,α,α,"in ζ: □ = Σ_{k=0}^∞ α_k ζ^k, then the BDG operator is the truncation"
src/RA_AQFT/o14_incidence_algebra.py,449,empirical_or_physical_constants,c =,\bc\s*=,# R(z) = az² + bz + c with a + b + c = 1 (from R(1)=1)
src/RA_AQFT/o14_incidence_algebra.py,506,empirical_or_physical_constants,c=,\bc\s*=,"# BDG values: a=8, b=-8, c=1 (and a+b+c = 1 ✓)"
src/RA_AQFT/o14_incidence_algebra.py,506,empirical_or_physical_constants,c =,\bc\s*=,"# BDG values: a=8, b=-8, c=1 (and a+b+c = 1 ✓)"
src/RA_AQFT/o14_incidence_algebra.py,508,empirical_or_physical_constants,c=,\bc\s*=,"print(f""BDG (a=8, b=-8, c=1): ΔS* = {ds_bdg:.4f}, coeffs = {c_bdg}"")"
src/RA_AQFT/o14_incidence_algebra.py,514,empirical_or_physical_constants,c =,\bc\s*=,"print(f""  c_1 = -c = -1 ✓"")"
src/RA_AQFT/o14_incidence_algebra.py,528,empirical_or_physical_constants,c =,\bc\s*=,c = 1 - a - b
src/RA_AQFT/o14_incidence_algebra.py,108,empirical_or_physical_constants,ev,eV,"B(x) = 0 for every x in a ""homogeneous"" poset."
src/RA_AQFT/o14_incidence_algebra.py,113,empirical_or_physical_constants,ev,eV,"For every x ∈ P, the interval counts N_k(x) depend only on the"
src/RA_AQFT/o14_incidence_algebra.py,119,empirical_or_physical_constants,ev,eV,(translational invariance → every point looks the same at each time).
src/RA_AQFT/o14_incidence_algebra.py,141,empirical_or_physical_constants,ev,eV,"# L layers, each with w elements, with every element in layer i"
src/RA_AQFT/o14_incidence_algebra.py,142,empirical_or_physical_constants,ev,eV,"# related to every element in layer i-1 (the ""thick chain"")."
src/RA_AQFT/o14_incidence_algebra.py,353,empirical_or_physical_constants,EV,eV,"print(""KEY ALGEBRAIC STRUCTURE REVEALED"")"
src/RA_AQFT/o14_incidence_algebra.py,366,empirical_or_physical_constants,ev,eV,"""first event,"" only the birth term contributes."
src/RA_AQFT/o14_incidence_algebra.py,369,empirical_or_physical_constants,ev,eV,"evaluated at z=1, which is the second-order condition"
src/RA_AQFT/o14_incidence_algebra.py,390,empirical_or_physical_constants,ev,eV,- R_d has degree K-2 = d/2 (for even d)
src/RA_AQFT/o14_incidence_algebra.py,411,empirical_or_physical_constants,ev,eV,# P'(1) = [z'(z-1) + z(z-1)']R + z(z-1)R' evaluated at z=1
src/RA_AQFT/o14_incidence_algebra.py,461,execution_reproducibility,random,random,# are random variables.
