motif,site,run_seed,seed,mode,severity,support_width,threshold_fraction,threshold_k,family_semantics,certification_regime,certificate_correlation,family_size,parent_cut_in_family,strict_before_ready,family_before_ready,strict_after_ready,family_after_ready,strict_parent_loss,family_internal_loss,strict_rescue_event,family_internal_survival,certification_mode,strict_parent_cert_failed,certification_rescue_event,family_certification_resilience_event,shared_failure_used,shared_failure_value,comparison_valid_strict_vs_family,metric_artifact_risk,apples_to_apples_loss_delta,uncertified_family_cut_count,certified_family_member_count,uncertified_family_member_fraction,unavailable_support_count,affected_edge_count,delay_depth,selector_stress,strict_finality_depth_before,strict_finality_depth_after,strict_recovery_length,family_recovery_length,intervention_detail,certification_detail
renewal_3,3,17,101,support_delay,0.0,1,0.25,1,at_least_k,independent_member,0.0,1,True,True,True,True,True,False,False,False,True,False,False,False,False,False,False,True,False,0,0,1,0.0,0,0,0,False,5,5,0,0,delayed_support_vertices=[] delay_depth=0,no_certification_stress
renewal_3,3,17,101,support_delay,0.0,1,0.25,1,augmented_exact_k,parent_shared,0.0,1,True,True,True,True,True,False,False,False,True,False,False,False,False,False,False,True,False,0,0,1,0.0,0,0,0,False,5,5,0,0,delayed_support_vertices=[] delay_depth=0,no_certification_stress
renewal_3,3,17,101,support_delay,0.0,1,0.25,1,augmented_exact_k,cut_level,0.0,1,True,True,True,True,True,False,False,False,True,False,False,False,False,False,False,True,False,0,0,1,0.0,0,0,0,False,5,5,0,0,delayed_support_vertices=[] delay_depth=0,no_certification_stress
renewal_3,3,17,101,support_delay,0.0,1,0.25,1,augmented_exact_k,independent_member,0.0,1,True,True,True,True,True,False,False,False,True,False,False,False,False,False,False,True,False,0,0,1,0.0,0,0,0,False,5,5,0,0,delayed_support_vertices=[] delay_depth=0,no_certification_stress
renewal_31,31,17,101,support_delay,0.0,3,1.0,3,at_least_k,parent_shared,0.0,1,True,True,True,True,True,False,False,False,True,False,False,False,False,False,False,True,False,0,0,1,0.0,0,0,0,False,,,0,0,delayed_support_vertices=[] delay_depth=0,no_certification_stress
renewal_31,31,17,101,support_delay,0.0,3,1.0,3,at_least_k,cut_level,0.0,1,True,True,True,True,True,False,False,False,True,False,False,False,False,False,False,True,False,0,0,1,0.0,0,0,0,False,,,0,0,delayed_support_vertices=[] delay_depth=0,no_certification_stress
renewal_31,31,17,101,support_delay,0.0,3,1.0,3,at_least_k,independent_member,0.0,1,True,True,True,True,True,False,False,False,True,False,False,False,False,False,False,True,False,0,0,1,0.0,0,0,0,False,,,0,0,delayed_support_vertices=[] delay_depth=0,no_certification_stress
renewal_31,31,17,101,support_delay,0.0,3,1.0,3,augmented_exact_k,parent_shared,0.0,1,True,True,True,True,True,False,False,False,True,False,False,False,False,False,False,True,False,0,0,1,0.0,0,0,0,False,,,0,0,delayed_support_vertices=[] delay_depth=0,no_certification_stress
renewal_31,31,17,101,support_delay,0.0,3,1.0,3,augmented_exact_k,cut_level,0.0,1,True,True,True,True,True,False,False,False,True,False,False,False,False,False,False,True,False,0,0,1,0.0,0,0,0,False,,,0,0,delayed_support_vertices=[] delay_depth=0,no_certification_stress
renewal_31,31,17,101,support_delay,0.0,3,1.0,3,augmented_exact_k,independent_member,0.0,1,True,True,True,True,True,False,False,False,True,False,False,False,False,False,False,True,False,0,0,1,0.0,0,0,0,False,,,0,0,delayed_support_vertices=[] delay_depth=0,no_certification_stress
renewal_31,31,17,101,support_delay,0.0,3,0.75,3,at_least_k,parent_shared,0.0,1,True,True,True,True,True,False,False,False,True,False,False,False,False,False,False,True,False,0,0,1,0.0,0,0,0,False,,,0,0,delayed_support_vertices=[] delay_depth=0,no_certification_stress
renewal_31,31,17,101,support_delay,0.0,3,0.75,3,at_least_k,cut_level,0.0,1,True,True,True,True,True,False,False,False,True,False,False,False,False,False,False,True,False,0,0,1,0.0,0,0,0,False,,,0,0,delayed_support_vertices=[] delay_depth=0,no_certification_stress
renewal_31,31,17,101,support_delay,0.0,3,0.75,3,at_least_k,independent_member,0.0,1,True,True,True,True,True,False,False,False,True,False,False,False,False,False,False,True,False,0,0,1,0.0,0,0,0,False,,,0,0,delayed_support_vertices=[] delay_depth=0,no_certification_stress
renewal_31,31,17,101,support_delay,0.0,3,0.75,3,augmented_exact_k,parent_shared,0.0,1,True,True,True,True,True,False,False,False,True,False,False,False,False,False,False,True,False,0,0,1,0.0,0,0,0,False,,,0,0,delayed_support_vertices=[] delay_depth=0,no_certification_stress
renewal_31,31,17,101,support_delay,0.0,3,0.75,3,augmented_exact_k,cut_level,0.0,1,True,True,True,True,True,False,False,False,True,False,False,False,False,False,False,True,False,0,0,1,0.0,0,0,0,False,,,0,0,delayed_support_vertices=[] delay_depth=0,no_certification_stress
renewal_31,31,17,101,support_delay,0.0,3,0.75,3,augmented_exact_k,independent_member,0.0,1,True,True,True,True,True,False,False,False,True,False,False,False,False,False,False,True,False,0,0,1,0.0,0,0,0,False,,,0,0,delayed_support_vertices=[] delay_depth=0,no_certification_stress
renewal_31,31,17,101,support_delay,0.0,3,0.5,2,at_least_k,parent_shared,0.0,4,True,True,True,True,True,False,False,False,True,False,False,False,False,False,False,True,False,0,0,4,0.0,0,0,0,False,,,0,0,delayed_support_vertices=[] delay_depth=0,no_certification_stress
renewal_31,31,17,101,support_delay,0.0,3,0.5,2,at_least_k,cut_level,0.0,4,True,True,True,True,True,False,False,False,True,False,False,False,False,False,False,True,False,0,0,4,0.0,0,0,0,False,,,0,0,delayed_support_vertices=[] delay_depth=0,no_certification_stress
renewal_31,31,17,101,support_delay,0.0,3,0.5,2,at_least_k,independent_member,0.0,4,True,True,True,True,True,False,False,False,True,False,False,False,False,False,False,True,False,0,0,4,0.0,0,0,0,False,,,0,0,delayed_support_vertices=[] delay_depth=0,no_certification_stress
renewal_31,31,17,101,support_delay,0.0,3,0.5,2,augmented_exact_k,parent_shared,0.0,4,True,True,True,True,True,False,False,False,True,False,False,False,False,False,False,True,False,0,0,4,0.0,0,0,0,False,,,0,0,delayed_support_vertices=[] delay_depth=0,no_certification_stress
renewal_31,31,17,101,support_delay,0.0,3,0.5,2,augmented_exact_k,cut_level,0.0,4,True,True,True,True,True,False,False,False,True,False,False,False,False,False,False,True,False,0,0,4,0.0,0,0,0,False,,,0,0,delayed_support_vertices=[] delay_depth=0,no_certification_stress
renewal_31,31,17,101,support_delay,0.0,3,0.5,2,augmented_exact_k,independent_member,0.0,4,True,True,True,True,True,False,False,False,True,False,False,False,False,False,False,True,False,0,0,4,0.0,0,0,0,False,,,0,0,delayed_support_vertices=[] delay_depth=0,no_certification_stress
renewal_31,31,17,101,support_delay,0.0,3,0.25,1,at_least_k,parent_shared,0.0,7,True,True,True,True,True,False,False,False,True,False,False,False,False,False,False,True,False,0,0,7,0.0,0,0,0,False,,,0,0,delayed_support_vertices=[] delay_depth=0,no_certification_stress
renewal_31,31,17,101,support_delay,0.0,3,0.25,1,at_least_k,cut_level,0.0,7,True,True,True,True,True,False,False,False,True,False,False,False,False,False,False,True,False,0,0,7,0.0,0,0,0,False,,,0,0,delayed_support_vertices=[] delay_depth=0,no_certification_stress
renewal_31,31,17,101,support_delay,0.0,3,0.25,1,at_least_k,independent_member,0.0,7,True,True,True,True,True,False,False,False,True,False,False,False,False,False,False,True,False,0,0,7,0.0,0,0,0,False,,,0,0,delayed_support_vertices=[] delay_depth=0,no_certification_stress
renewal_31,31,17,101,support_delay,0.0,3,0.25,1,augmented_exact_k,parent_shared,0.0,4,True,True,True,True,True,False,False,False,True,False,False,False,False,False,False,True,False,0,0,4,0.0,0,0,0,False,,,0,0,delayed_support_vertices=[] delay_depth=0,no_certification_stress
renewal_31,31,17,101,support_delay,0.0,3,0.25,1,augmented_exact_k,cut_level,0.0,4,True,True,True,True,True,False,False,False,True,False,False,False,False,False,False,True,False,0,0,4,0.0,0,0,0,False,,,0,0,delayed_support_vertices=[] delay_depth=0,no_certification_stress
renewal_31,31,17,101,support_delay,0.0,3,0.25,1,augmented_exact_k,independent_member,0.0,4,True,True,True,True,True,False,False,False,True,False,False,False,False,False,False,True,False,0,0,4,0.0,0,0,0,False,,,0,0,delayed_support_vertices=[] delay_depth=0,no_certification_stress
renewal_4,4,17,101,support_delay,0.0,1,1.0,1,at_least_k,parent_shared,0.0,1,True,True,True,True,True,False,False,False,True,False,False,False,False,False,False,True,False,0,0,1,0.0,0,0,0,False,5,5,0,0,delayed_support_vertices=[] delay_depth=0,no_certification_stress
renewal_4,4,17,101,support_delay,0.0,1,1.0,1,at_least_k,cut_level,0.0,1,True,True,True,True,True,False,False,False,True,False,False,False,False,False,False,True,False,0,0,1,0.0,0,0,0,False,5,5,0,0,delayed_support_vertices=[] delay_depth=0,no_certification_stress
renewal_4,4,17,101,support_delay,0.0,1,1.0,1,at_least_k,independent_member,0.0,1,True,True,True,True,True,False,False,False,True,False,False,False,False,False,False,True,False,0,0,1,0.0,0,0,0,False,5,5,0,0,delayed_support_vertices=[] delay_depth=0,no_certification_stress
renewal_4,4,17,101,support_delay,0.0,1,1.0,1,augmented_exact_k,parent_shared,0.0,1,True,True,True,True,True,False,False,False,True,False,False,False,False,False,False,True,False,0,0,1,0.0,0,0,0,False,5,5,0,0,delayed_support_vertices=[] delay_depth=0,no_certification_stress
renewal_4,4,17,101,support_delay,0.0,1,1.0,1,augmented_exact_k,cut_level,0.0,1,True,True,True,True,True,False,False,False,True,False,False,False,False,False,False,True,False,0,0,1,0.0,0,0,0,False,5,5,0,0,delayed_support_vertices=[] delay_depth=0,no_certification_stress
renewal_4,4,17,101,support_delay,0.0,1,1.0,1,augmented_exact_k,independent_member,0.0,1,True,True,True,True,True,False,False,False,True,False,False,False,False,False,False,True,False,0,0,1,0.0,0,0,0,False,5,5,0,0,delayed_support_vertices=[] delay_depth=0,no_certification_stress
renewal_4,4,17,101,support_delay,0.0,1,0.75,1,at_least_k,parent_shared,0.0,1,True,True,True,True,True,False,False,False,True,False,False,False,False,False,False,True,False,0,0,1,0.0,0,0,0,False,5,5,0,0,delayed_support_vertices=[] delay_depth=0,no_certification_stress
renewal_4,4,17,101,support_delay,0.0,1,0.75,1,at_least_k,cut_level,0.0,1,True,True,True,True,True,False,False,False,True,False,False,False,False,False,False,True,False,0,0,1,0.0,0,0,0,False,5,5,0,0,delayed_support_vertices=[] delay_depth=0,no_certification_stress
renewal_4,4,17,101,support_delay,0.0,1,0.75,1,at_least_k,independent_member,0.0,1,True,True,True,True,True,False,False,False,True,False,False,False,False,False,False,True,False,0,0,1,0.0,0,0,0,False,5,5,0,0,delayed_support_vertices=[] delay_depth=0,no_certification_stress
renewal_4,4,17,101,support_delay,0.0,1,0.75,1,augmented_exact_k,parent_shared,0.0,1,True,True,True,True,True,False,False,False,True,False,False,False,False,False,False,True,False,0,0,1,0.0,0,0,0,False,5,5,0,0,delayed_support_vertices=[] delay_depth=0,no_certification_stress
renewal_4,4,17,101,support_delay,0.0,1,0.75,1,augmented_exact_k,cut_level,0.0,1,True,True,True,True,True,False,False,False,True,False,False,False,False,False,False,True,False,0,0,1,0.0,0,0,0,False,5,5,0,0,delayed_support_vertices=[] delay_depth=0,no_certification_stress
renewal_4,4,17,101,support_delay,0.0,1,0.75,1,augmented_exact_k,independent_member,0.0,1,True,True,True,True,True,False,False,False,True,False,False,False,False,False,False,True,False,0,0,1,0.0,0,0,0,False,5,5,0,0,delayed_support_vertices=[] delay_depth=0,no_certification_stress
renewal_4,4,17,101,support_delay,0.0,1,0.5,1,at_least_k,parent_shared,0.0,1,True,True,True,True,True,False,False,False,True,False,False,False,False,False,False,True,False,0,0,1,0.0,0,0,0,False,5,5,0,0,delayed_support_vertices=[] delay_depth=0,no_certification_stress
renewal_4,4,17,101,support_delay,0.0,1,0.5,1,at_least_k,cut_level,0.0,1,True,True,True,True,True,False,False,False,True,False,False,False,False,False,False,True,False,0,0,1,0.0,0,0,0,False,5,5,0,0,delayed_support_vertices=[] delay_depth=0,no_certification_stress
renewal_4,4,17,101,support_delay,0.0,1,0.5,1,at_least_k,independent_member,0.0,1,True,True,True,True,True,False,False,False,True,False,False,False,False,False,False,True,False,0,0,1,0.0,0,0,0,False,5,5,0,0,delayed_support_vertices=[] delay_depth=0,no_certification_stress
renewal_4,4,17,101,support_delay,0.0,1,0.5,1,augmented_exact_k,parent_shared,0.0,1,True,True,True,True,True,False,False,False,True,False,False,False,False,False,False,True,False,0,0,1,0.0,0,0,0,False,5,5,0,0,delayed_support_vertices=[] delay_depth=0,no_certification_stress
renewal_4,4,17,101,support_delay,0.0,1,0.5,1,augmented_exact_k,cut_level,0.0,1,True,True,True,True,True,False,False,False,True,False,False,False,False,False,False,True,False,0,0,1,0.0,0,0,0,False,5,5,0,0,delayed_support_vertices=[] delay_depth=0,no_certification_stress
renewal_4,4,17,101,support_delay,0.0,1,0.5,1,augmented_exact_k,independent_member,0.0,1,True,True,True,True,True,False,False,False,True,False,False,False,False,False,False,True,False,0,0,1,0.0,0,0,0,False,5,5,0,0,delayed_support_vertices=[] delay_depth=0,no_certification_stress
renewal_4,4,17,101,support_delay,0.0,1,0.25,1,at_least_k,parent_shared,0.0,1,True,True,True,True,True,False,False,False,True,False,False,False,False,False,False,True,False,0,0,1,0.0,0,0,0,False,5,5,0,0,delayed_support_vertices=[] delay_depth=0,no_certification_stress
renewal_4,4,17,101,support_delay,0.0,1,0.25,1,at_least_k,cut_level,0.0,1,True,True,True,True,True,False,False,False,True,False,False,False,False,False,False,True,False,0,0,1,0.0,0,0,0,False,5,5,0,0,delayed_support_vertices=[] delay_depth=0,no_certification_stress
renewal_4,4,17,101,support_delay,0.0,1,0.25,1,at_least_k,independent_member,0.0,1,True,True,True,True,True,False,False,False,True,False,False,False,False,False,False,True,False,0,0,1,0.0,0,0,0,False,5,5,0,0,delayed_support_vertices=[] delay_depth=0,no_certification_stress
renewal_4,4,17,101,support_delay,0.0,1,0.25,1,augmented_exact_k,parent_shared,0.0,1,True,True,True,True,True,False,False,False,True,False,False,False,False,False,False,True,False,0,0,1,0.0,0,0,0,False,5,5,0,0,delayed_support_vertices=[] delay_depth=0,no_certification_stress
renewal_4,4,17,101,support_delay,0.0,1,0.25,1,augmented_exact_k,cut_level,0.0,1,True,True,True,True,True,False,False,False,True,False,False,False,False,False,False,True,False,0,0,1,0.0,0,0,0,False,5,5,0,0,delayed_support_vertices=[] delay_depth=0,no_certification_stress
renewal_4,4,17,101,support_delay,0.0,1,0.25,1,augmented_exact_k,independent_member,0.0,1,True,True,True,True,True,False,False,False,True,False,False,False,False,False,False,True,False,0,0,1,0.0,0,0,0,False,5,5,0,0,delayed_support_vertices=[] delay_depth=0,no_certification_stress
renewal_5,5,17,101,support_delay,0.0,1,1.0,1,at_least_k,parent_shared,0.0,1,True,True,True,True,True,False,False,False,True,False,False,False,False,False,False,True,False,0,0,1,0.0,0,0,0,False,0,0,0,0,delayed_support_vertices=[] delay_depth=0,no_certification_stress
renewal_5,5,17,101,support_delay,0.0,1,1.0,1,at_least_k,cut_level,0.0,1,True,True,True,True,True,False,False,False,True,False,False,False,False,False,False,True,False,0,0,1,0.0,0,0,0,False,0,0,0,0,delayed_support_vertices=[] delay_depth=0,no_certification_stress
renewal_5,5,17,101,support_delay,0.0,1,1.0,1,at_least_k,independent_member,0.0,1,True,True,True,True,True,False,False,False,True,False,False,False,False,False,False,True,False,0,0,1,0.0,0,0,0,False,0,0,0,0,delayed_support_vertices=[] delay_depth=0,no_certification_stress
renewal_5,5,17,101,support_delay,0.0,1,1.0,1,augmented_exact_k,parent_shared,0.0,1,True,True,True,True,True,False,False,False,True,False,False,False,False,False,False,True,False,0,0,1,0.0,0,0,0,False,0,0,0,0,delayed_support_vertices=[] delay_depth=0,no_certification_stress
renewal_5,5,17,101,support_delay,0.0,1,1.0,1,augmented_exact_k,cut_level,0.0,1,True,True,True,True,True,False,False,False,True,False,False,False,False,False,False,True,False,0,0,1,0.0,0,0,0,False,0,0,0,0,delayed_support_vertices=[] delay_depth=0,no_certification_stress
renewal_5,5,17,101,support_delay,0.0,1,1.0,1,augmented_exact_k,independent_member,0.0,1,True,True,True,True,True,False,False,False,True,False,False,False,False,False,False,True,False,0,0,1,0.0,0,0,0,False,0,0,0,0,delayed_support_vertices=[] delay_depth=0,no_certification_stress
renewal_5,5,17,101,support_delay,0.0,1,0.75,1,at_least_k,parent_shared,0.0,1,True,True,True,True,True,False,False,False,True,False,False,False,False,False,False,True,False,0,0,1,0.0,0,0,0,False,0,0,0,0,delayed_support_vertices=[] delay_depth=0,no_certification_stress
renewal_5,5,17,101,support_delay,0.0,1,0.75,1,at_least_k,cut_level,0.0,1,True,True,True,True,True,False,False,False,True,False,False,False,False,False,False,True,False,0,0,1,0.0,0,0,0,False,0,0,0,0,delayed_support_vertices=[] delay_depth=0,no_certification_stress
renewal_5,5,17,101,support_delay,0.0,1,0.75,1,at_least_k,independent_member,0.0,1,True,True,True,True,True,False,False,False,True,False,False,False,False,False,False,True,False,0,0,1,0.0,0,0,0,False,0,0,0,0,delayed_support_vertices=[] delay_depth=0,no_certification_stress
renewal_5,5,17,101,support_delay,0.0,1,0.75,1,augmented_exact_k,parent_shared,0.0,1,True,True,True,True,True,False,False,False,True,False,False,False,False,False,False,True,False,0,0,1,0.0,0,0,0,False,0,0,0,0,delayed_support_vertices=[] delay_depth=0,no_certification_stress
renewal_5,5,17,101,support_delay,0.0,1,0.75,1,augmented_exact_k,cut_level,0.0,1,True,True,True,True,True,False,False,False,True,False,False,False,False,False,False,True,False,0,0,1,0.0,0,0,0,False,0,0,0,0,delayed_support_vertices=[] delay_depth=0,no_certification_stress
renewal_5,5,17,101,support_delay,0.0,1,0.75,1,augmented_exact_k,independent_member,0.0,1,True,True,True,True,True,False,False,False,True,False,False,False,False,False,False,True,False,0,0,1,0.0,0,0,0,False,0,0,0,0,delayed_support_vertices=[] delay_depth=0,no_certification_stress
renewal_5,5,17,101,support_delay,0.0,1,0.5,1,at_least_k,parent_shared,0.0,1,True,True,True,True,True,False,False,False,True,False,False,False,False,False,False,True,False,0,0,1,0.0,0,0,0,False,0,0,0,0,delayed_support_vertices=[] delay_depth=0,no_certification_stress
renewal_5,5,17,101,support_delay,0.0,1,0.5,1,at_least_k,cut_level,0.0,1,True,True,True,True,True,False,False,False,True,False,False,False,False,False,False,True,False,0,0,1,0.0,0,0,0,False,0,0,0,0,delayed_support_vertices=[] delay_depth=0,no_certification_stress
renewal_5,5,17,101,support_delay,0.0,1,0.5,1,at_least_k,independent_member,0.0,1,True,True,True,True,True,False,False,False,True,False,False,False,False,False,False,True,False,0,0,1,0.0,0,0,0,False,0,0,0,0,delayed_support_vertices=[] delay_depth=0,no_certification_stress
renewal_5,5,17,101,support_delay,0.0,1,0.5,1,augmented_exact_k,parent_shared,0.0,1,True,True,True,True,True,False,False,False,True,False,False,False,False,False,False,True,False,0,0,1,0.0,0,0,0,False,0,0,0,0,delayed_support_vertices=[] delay_depth=0,no_certification_stress
renewal_5,5,17,101,support_delay,0.0,1,0.5,1,augmented_exact_k,cut_level,0.0,1,True,True,True,True,True,False,False,False,True,False,False,False,False,False,False,True,False,0,0,1,0.0,0,0,0,False,0,0,0,0,delayed_support_vertices=[] delay_depth=0,no_certification_stress
renewal_5,5,17,101,support_delay,0.0,1,0.5,1,augmented_exact_k,independent_member,0.0,1,True,True,True,True,True,False,False,False,True,False,False,False,False,False,False,True,False,0,0,1,0.0,0,0,0,False,0,0,0,0,delayed_support_vertices=[] delay_depth=0,no_certification_stress
renewal_5,5,17,101,support_delay,0.0,1,0.25,1,at_least_k,parent_shared,0.0,1,True,True,True,True,True,False,False,False,True,False,False,False,False,False,False,True,False,0,0,1,0.0,0,0,0,False,0,0,0,0,delayed_support_vertices=[] delay_depth=0,no_certification_stress
renewal_5,5,17,101,support_delay,0.0,1,0.25,1,at_least_k,cut_level,0.0,1,True,True,True,True,True,False,False,False,True,False,False,False,False,False,False,True,False,0,0,1,0.0,0,0,0,False,0,0,0,0,delayed_support_vertices=[] delay_depth=0,no_certification_stress
renewal_5,5,17,101,support_delay,0.0,1,0.25,1,at_least_k,independent_member,0.0,1,True,True,True,True,True,False,False,False,True,False,False,False,False,False,False,True,False,0,0,1,0.0,0,0,0,False,0,0,0,0,delayed_support_vertices=[] delay_depth=0,no_certification_stress
renewal_5,5,17,101,support_delay,0.0,1,0.25,1,augmented_exact_k,parent_shared,0.0,1,True,True,True,True,True,False,False,False,True,False,False,False,False,False,False,True,False,0,0,1,0.0,0,0,0,False,0,0,0,0,delayed_support_vertices=[] delay_depth=0,no_certification_stress
renewal_5,5,17,101,support_delay,0.0,1,0.25,1,augmented_exact_k,cut_level,0.0,1,True,True,True,True,True,False,False,False,True,False,False,False,False,False,False,True,False,0,0,1,0.0,0,0,0,False,0,0,0,0,delayed_support_vertices=[] delay_depth=0,no_certification_stress
renewal_5,5,17,101,support_delay,0.0,1,0.25,1,augmented_exact_k,independent_member,0.0,1,True,True,True,True,True,False,False,False,True,False,False,False,False,False,False,True,False,0,0,1,0.0,0,0,0,False,0,0,0,0,delayed_support_vertices=[] delay_depth=0,no_certification_stress
renewal_1,1,17,101,support_delay,0.25,1,1.0,1,at_least_k,parent_shared,0.0,1,True,True,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,0,0,1,0.0,1,0,1,False,0,1,,,delayed_support_vertices=[0] delay_depth=1,no_certification_stress
renewal_1,1,17,101,support_delay,0.25,1,1.0,1,at_least_k,cut_level,0.0,1,True,True,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,0,0,1,0.0,1,0,1,False,0,1,,,delayed_support_vertices=[0] delay_depth=1,no_certification_stress
renewal_1,1,17,101,support_delay,0.25,1,1.0,1,at_least_k,independent_member,0.0,1,True,True,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,0,0,1,0.0,1,0,1,False,0,1,,,delayed_support_vertices=[0] delay_depth=1,no_certification_stress
renewal_1,1,17,101,support_delay,0.25,1,1.0,1,augmented_exact_k,parent_shared,0.0,1,True,True,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,0,0,1,0.0,1,0,1,False,0,1,,,delayed_support_vertices=[0] delay_depth=1,no_certification_stress
renewal_1,1,17,101,support_delay,0.25,1,1.0,1,augmented_exact_k,cut_level,0.0,1,True,True,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,0,0,1,0.0,1,0,1,False,0,1,,,delayed_support_vertices=[0] delay_depth=1,no_certification_stress
renewal_1,1,17,101,support_delay,0.25,1,1.0,1,augmented_exact_k,independent_member,0.0,1,True,True,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,0,0,1,0.0,1,0,1,False,0,1,,,delayed_support_vertices=[0] delay_depth=1,no_certification_stress
renewal_1,1,17,101,support_delay,0.25,1,0.75,1,at_least_k,parent_shared,0.0,1,True,True,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,0,0,1,0.0,1,0,1,False,0,1,,,delayed_support_vertices=[0] delay_depth=1,no_certification_stress
renewal_1,1,17,101,support_delay,0.25,1,0.75,1,at_least_k,cut_level,0.0,1,True,True,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,0,0,1,0.0,1,0,1,False,0,1,,,delayed_support_vertices=[0] delay_depth=1,no_certification_stress
renewal_1,1,17,101,support_delay,0.25,1,0.75,1,at_least_k,independent_member,0.0,1,True,True,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,0,0,1,0.0,1,0,1,False,0,1,,,delayed_support_vertices=[0] delay_depth=1,no_certification_stress
renewal_1,1,17,101,support_delay,0.25,1,0.75,1,augmented_exact_k,parent_shared,0.0,1,True,True,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,0,0,1,0.0,1,0,1,False,0,1,,,delayed_support_vertices=[0] delay_depth=1,no_certification_stress
renewal_1,1,17,101,support_delay,0.25,1,0.75,1,augmented_exact_k,cut_level,0.0,1,True,True,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,0,0,1,0.0,1,0,1,False,0,1,,,delayed_support_vertices=[0] delay_depth=1,no_certification_stress
renewal_1,1,17,101,support_delay,0.25,1,0.75,1,augmented_exact_k,independent_member,0.0,1,True,True,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,0,0,1,0.0,1,0,1,False,0,1,,,delayed_support_vertices=[0] delay_depth=1,no_certification_stress
renewal_1,1,17,101,support_delay,0.25,1,0.5,1,at_least_k,parent_shared,0.0,1,True,True,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,0,0,1,0.0,1,0,1,False,0,1,,,delayed_support_vertices=[0] delay_depth=1,no_certification_stress
renewal_1,1,17,101,support_delay,0.25,1,0.5,1,at_least_k,cut_level,0.0,1,True,True,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,0,0,1,0.0,1,0,1,False,0,1,,,delayed_support_vertices=[0] delay_depth=1,no_certification_stress
renewal_1,1,17,101,support_delay,0.25,1,0.5,1,at_least_k,independent_member,0.0,1,True,True,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,0,0,1,0.0,1,0,1,False,0,1,,,delayed_support_vertices=[0] delay_depth=1,no_certification_stress
renewal_1,1,17,101,support_delay,0.25,1,0.5,1,augmented_exact_k,parent_shared,0.0,1,True,True,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,0,0,1,0.0,1,0,1,False,0,1,,,delayed_support_vertices=[0] delay_depth=1,no_certification_stress
renewal_1,1,17,101,support_delay,0.25,1,0.5,1,augmented_exact_k,cut_level,0.0,1,True,True,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,0,0,1,0.0,1,0,1,False,0,1,,,delayed_support_vertices=[0] delay_depth=1,no_certification_stress
renewal_1,1,17,101,support_delay,0.25,1,0.5,1,augmented_exact_k,independent_member,0.0,1,True,True,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,0,0,1,0.0,1,0,1,False,0,1,,,delayed_support_vertices=[0] delay_depth=1,no_certification_stress
renewal_1,1,17,101,support_delay,0.25,1,0.25,1,at_least_k,parent_shared,0.0,1,True,True,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,0,0,1,0.0,1,0,1,False,0,1,,,delayed_support_vertices=[0] delay_depth=1,no_certification_stress
renewal_1,1,17,101,support_delay,0.25,1,0.25,1,at_least_k,cut_level,0.0,1,True,True,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,0,0,1,0.0,1,0,1,False,0,1,,,delayed_support_vertices=[0] delay_depth=1,no_certification_stress
renewal_1,1,17,101,support_delay,0.25,1,0.25,1,at_least_k,independent_member,0.0,1,True,True,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,0,0,1,0.0,1,0,1,False,0,1,,,delayed_support_vertices=[0] delay_depth=1,no_certification_stress
renewal_1,1,17,101,support_delay,0.25,1,0.25,1,augmented_exact_k,parent_shared,0.0,1,True,True,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,0,0,1,0.0,1,0,1,False,0,1,,,delayed_support_vertices=[0] delay_depth=1,no_certification_stress
renewal_1,1,17,101,support_delay,0.25,1,0.25,1,augmented_exact_k,cut_level,0.0,1,True,True,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,0,0,1,0.0,1,0,1,False,0,1,,,delayed_support_vertices=[0] delay_depth=1,no_certification_stress
renewal_1,1,17,101,support_delay,0.25,1,0.25,1,augmented_exact_k,independent_member,0.0,1,True,True,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,0,0,1,0.0,1,0,1,False,0,1,,,delayed_support_vertices=[0] delay_depth=1,no_certification_stress
renewal_27,27,17,101,support_delay,0.25,2,1.0,2,at_least_k,parent_shared,0.0,1,True,True,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,0,0,1,0.0,1,0,1,False,,,,,delayed_support_vertices=[20] delay_depth=1,no_certification_stress
